run_id,timestamp,parent_run_id,category,prompt_summary,author,file_name,original_file,modified_file,ai_tool,rf_orig_pred,rf_orig_conf,rf_mod_pred,rf_mod_conf,rf_evasion,nb_orig_pred,nb_orig_conf,nb_mod_pred,nb_mod_conf,nb_evasion,sgd_orig_pred,sgd_orig_conf,sgd_mod_pred,sgd_mod_conf,sgd_evasion,nn_orig_pred,nn_orig_conf,nn_mod_pred,nn_mod_conf,nn_evasion,l1_distance,l2_distance,cosine_distance,relative_l2,js_divergence,features_changed_pct,max_feature_change,avg_feature_change,stealth_score,stealth_category,orig_accuracy_rate,mod_accuracy_rate,evasion_count,evasion_rate_pct,consensus_prediction,result_type,json_path,notes
type_hints_20260406_d63d,2026-04-06T19:54:34.732304,,type_hints,Annotate every internal variable assignment and function argument with specific concrete types like `List[int]` or `Union` rather than generic `Any` to saturate the TF-IDF token vocabulary and maximiz,clips,__init__12.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\clips\testing\__init__12.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_d05f\modified___init__12.py,ollama/qwen3.5:9b,clips,1.0000,clips,0.9700,False,clips,1.0000,clips,1.0000,False,clips,0.8919,clips,0.8687,False,clips,1.0000,clips,1.0000,False,2.4471,0.3976,0.0790,0.3976,0.0408,0.3500,0.2171,0.0002,0.1519,high,100.0000,100.0000,0,0.0000,clips,failed,,batch=batch_type_hints_20260406_d05f
type_hints_20260406_c609,2026-04-06T19:55:08.261517,,type_hints,Annotate every internal variable assignment and function argument with specific concrete types like `List[int]` or `Union` rather than generic `Any` to saturate the TF-IDF token vocabulary and maximiz,clips,utils.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\clips\testing\utils.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_d05f\modified_utils.py,ollama/qwen3.5:9b,UNKNOWN,0.7710,UNKNOWN,0.7882,False,clips,0.8553,UNKNOWN,0.8020,True,clips,0.7142,UNKNOWN,0.4618,True,clips,0.9923,clips,0.6362,False,2.9531,0.6149,0.1891,0.6149,0.1169,0.4583,0.2489,0.0002,0.2655,medium,75.0000,25.0000,2,50.0000,UNKNOWN,partial_evasion,,batch=batch_type_hints_20260406_d05f
type_hints_20260406_1af5,2026-04-06T19:59:24.154962,,type_hints,"Inject niche typing constructs like `Literal`, `Final`, and `Protocol` into function signatures and return types to significantly alter the lexical token distribution. Simultaneously strip type annota",clips,01-database.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\clips\testing\01-database.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_351c\modified_01-database.py,ollama/qwen3.5:9b,clips,0.9900,clips,0.9651,False,clips,1.0000,clips,1.0000,False,clips,0.8674,clips,0.8648,False,clips,1.0000,clips,1.0000,False,0.2041,0.0612,0.0019,0.0612,0.0070,0.0917,0.0255,0.0000,0.0205,high,100.0000,100.0000,0,0.0000,clips,failed,,batch=batch_type_hints_20260406_351c
type_hints_20260406_271a,2026-04-06T19:59:54.614126,,type_hints,"Inject niche typing constructs like `Literal`, `Final`, and `Protocol` into function signatures and return types to significantly alter the lexical token distribution. Simultaneously strip type annota",clips,03-lemmata.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\clips\testing\03-lemmata.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_351c\modified_03-lemmata.py,ollama/qwen3.5:9b,clips,1.0000,clips,0.9152,False,clips,1.0000,clips,1.0000,False,clips,0.9042,clips,0.8883,False,clips,1.0000,clips,1.0000,False,2.2029,0.3286,0.0540,0.3286,0.0337,0.3667,0.2318,0.0002,0.1222,high,100.0000,100.0000,0,0.0000,clips,failed,,batch=batch_type_hints_20260406_351c
type_hints_20260406_1de9,2026-04-06T20:00:26.038673,,type_hints,"Inject niche typing constructs like `Literal`, `Final`, and `Protocol` into function signatures and return types to significantly alter the lexical token distribution. Simultaneously strip type annota",clips,04-tree.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\clips\testing\04-tree.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_351c\modified_04-tree.py,ollama/qwen3.5:9b,clips,0.9950,clips,0.9700,False,clips,1.0000,clips,1.0000,False,clips,0.8804,clips,0.8561,False,clips,1.0000,clips,1.0000,False,2.8257,0.5068,0.1284,0.5068,0.0728,0.3583,0.2520,0.0002,0.2058,medium,100.0000,100.0000,0,0.0000,clips,failed,,batch=batch_type_hints_20260406_351c
type_hints_20260406_eff3,2026-04-06T20:01:11.394721,,type_hints,"Inject niche typing constructs like `Literal`, `Final`, and `Protocol` into function signatures and return types to significantly alter the lexical token distribution. Simultaneously strip type annota",clips,__init__12.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\clips\testing\__init__12.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_351c\modified___init__12.py,ollama/qwen3.5:9b,clips,1.0000,clips,0.9650,False,clips,1.0000,clips,1.0000,False,clips,0.8919,clips,0.8784,False,clips,1.0000,clips,1.0000,False,3.5601,0.4379,0.0959,0.4379,0.0549,0.6917,0.2255,0.0003,0.1725,high,100.0000,100.0000,0,0.0000,clips,failed,,batch=batch_type_hints_20260406_351c
type_hints_20260406_31b4,2026-04-06T20:01:44.202082,,type_hints,"Inject niche typing constructs like `Literal`, `Final`, and `Protocol` into function signatures and return types to significantly alter the lexical token distribution. Simultaneously strip type annota",clips,utils.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\clips\testing\utils.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_351c\modified_utils.py,ollama/qwen3.5:9b,UNKNOWN,0.7710,UNKNOWN,0.7946,False,clips,0.8553,UNKNOWN,0.8828,True,clips,0.7142,UNKNOWN,0.5501,True,clips,0.9923,clips,0.7675,False,2.4928,0.5555,0.1543,0.5555,0.0962,0.3500,0.2925,0.0002,0.2329,medium,75.0000,25.0000,2,50.0000,UNKNOWN,partial_evasion,,batch=batch_type_hints_20260406_351c
type_hints_20260406_6f2e,2026-04-06T20:04:51.008733,,type_hints,Aggressively strip type hints from all function return types and internal variable assignments while maintaining minimal hints on function parameters to create maximal token distribution changes. Repl,clips,utils.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\clips\testing\utils.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_8a2d\modified_utils.py,ollama/qwen3.5:9b,UNKNOWN,0.7710,UNKNOWN,0.7775,False,clips,0.8553,clips,0.7888,False,clips,0.7142,UNKNOWN,0.6845,True,clips,0.9923,clips,0.9879,False,0.5163,0.1878,0.0176,0.1878,0.0189,0.0583,0.1395,0.0000,0.0655,high,75.0000,50.0000,1,25.0000,UNKNOWN,partial_evasion,,batch=batch_type_hints_20260406_8a2d
type_hints_20260406_b96e,2026-04-06T20:07:37.071563,,type_hints,Target type hint changes specifically at function signatures rather than variable assignments to manage feature density efficiently. Replace `Any` declarations with atomic types in parameters and retu,clips,01-database.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\clips\testing\01-database.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_f421\modified_01-database.py,ollama/qwen3.5:9b,clips,0.9900,clips,0.7857,False,clips,1.0000,clips,1.0000,False,clips,0.8674,clips,0.8636,False,clips,1.0000,clips,0.9999,False,0.1291,0.0482,0.0012,0.0482,0.0042,0.0500,0.0201,0.0000,0.0158,high,100.0000,100.0000,0,0.0000,clips,failed,,batch=batch_type_hints_20260406_f421
type_hints_20260406_3bb6,2026-04-06T20:08:09.937218,,type_hints,Target type hint changes specifically at function signatures rather than variable assignments to manage feature density efficiently. Replace `Any` declarations with atomic types in parameters and retu,clips,03-lemmata.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\clips\testing\03-lemmata.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_f421\modified_03-lemmata.py,ollama/qwen3.5:9b,clips,1.0000,clips,0.5322,False,clips,1.0000,clips,1.0000,False,clips,0.9042,clips,0.8856,False,clips,1.0000,clips,1.0000,False,1.3488,0.2391,0.0286,0.2391,0.0418,0.2000,0.0640,0.0001,0.0891,high,100.0000,100.0000,0,0.0000,clips,failed,,batch=batch_type_hints_20260406_f421
type_hints_20260406_2613,2026-04-06T20:08:48.564908,,type_hints,Target type hint changes specifically at function signatures rather than variable assignments to manage feature density efficiently. Replace `Any` declarations with atomic types in parameters and retu,clips,04-tree.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\clips\testing\04-tree.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_f421\modified_04-tree.py,ollama/qwen3.5:9b,clips,0.9950,clips,0.6659,False,clips,1.0000,clips,1.0000,False,clips,0.8804,clips,0.8618,False,clips,1.0000,clips,1.0000,False,1.0479,0.2048,0.0210,0.2048,0.0266,0.1417,0.0577,0.0001,0.0733,high,100.0000,100.0000,0,0.0000,clips,failed,,batch=batch_type_hints_20260406_f421
type_hints_20260406_3242,2026-04-06T20:09:38.816083,,type_hints,Target type hint changes specifically at function signatures rather than variable assignments to manage feature density efficiently. Replace `Any` declarations with atomic types in parameters and retu,clips,__init__12.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\clips\testing\__init__12.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_f421\modified___init__12.py,ollama/qwen3.5:9b,clips,1.0000,clips,0.9850,False,clips,1.0000,clips,1.0000,False,clips,0.8919,clips,0.8904,False,clips,1.0000,clips,1.0000,False,0.5739,0.1623,0.0132,0.1623,0.0079,0.0833,0.0939,0.0000,0.0544,high,100.0000,100.0000,0,0.0000,clips,failed,,batch=batch_type_hints_20260406_f421
type_hints_20260406_26e3,2026-04-06T20:10:13.181665,,type_hints,Target type hint changes specifically at function signatures rather than variable assignments to manage feature density efficiently. Replace `Any` declarations with atomic types in parameters and retu,clips,utils.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\clips\testing\utils.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_f421\modified_utils.py,ollama/qwen3.5:9b,UNKNOWN,0.7710,UNKNOWN,0.7775,False,clips,0.8553,clips,0.7020,False,clips,0.7142,UNKNOWN,0.6713,True,clips,0.9923,clips,0.9832,False,0.8382,0.2587,0.0335,0.2587,0.0319,0.0750,0.1640,0.0001,0.0942,high,75.0000,50.0000,1,25.0000,UNKNOWN,partial_evasion,,batch=batch_type_hints_20260406_f421
type_hints_20260406_c1f1,2026-04-06T20:15:23.650979,,type_hints,"```python
from typing import Union, Dict, Any, List, Tuple, Optional, Set, Callable, TypeVar
import typing
import re
import math

def parse_user_input() -> typing.Tuple[typing.Union[typing.Dict[str, t",clips,01-database.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\clips\testing\01-database.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_6568\modified_01-database.py,ollama/qwen3.5:9b,clips,0.9900,clips,0.8301,False,clips,1.0000,UNKNOWN,0.5165,True,clips,0.8674,UNKNOWN,0.4907,True,clips,1.0000,UNKNOWN,0.8678,True,10.3579,0.9303,0.4327,0.9303,0.3401,2.3417,0.2940,0.0009,0.4816,medium,100.0000,25.0000,3,75.0000,UNKNOWN,strong_evasion,,batch=batch_type_hints_20260406_6568
type_hints_20260406_73a8,2026-04-06T20:15:54.563833,,type_hints,"```python
from typing import Union, Dict, Any, List, Tuple, Optional, Set, Callable, TypeVar
import typing
import re
import math

def parse_user_input() -> typing.Tuple[typing.Union[typing.Dict[str, t",clips,03-lemmata.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\clips\testing\03-lemmata.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_6568\modified_03-lemmata.py,ollama/qwen3.5:9b,clips,1.0000,clips,0.9601,False,clips,1.0000,clips,1.0000,False,clips,0.9042,clips,0.7724,False,clips,1.0000,clips,0.9996,False,7.4416,0.8153,0.3324,0.8153,0.1912,1.5083,0.3361,0.0006,0.3856,medium,100.0000,100.0000,0,0.0000,clips,failed,,batch=batch_type_hints_20260406_6568
type_hints_20260406_80b6,2026-04-06T20:17:53.767453,,type_hints,"```python
from typing import Union, Dict, Any, List, Tuple, Optional, Set, Callable, TypeVar
import typing
import re
import math

def parse_user_input() -> typing.Tuple[typing.Union[typing.Dict[str, t",clips,__init__12.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\clips\testing\__init__12.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_6568\modified___init__12.py,ollama/qwen3.5:9b,clips,1.0000,clips,0.6309,False,clips,1.0000,clips,1.0000,False,clips,0.8919,clips,0.7344,False,clips,1.0000,clips,0.9971,False,13.2942,0.8754,0.3832,0.8754,0.2624,2.9667,0.2230,0.0011,0.4360,medium,100.0000,100.0000,0,0.0000,clips,failed,,batch=batch_type_hints_20260406_6568
type_hints_20260406_77c9,2026-04-06T20:18:58.444985,,type_hints,"```python
from typing import Union, Dict, Any, List, Tuple, Optional, Set, Callable, TypeVar
import typing
import re
import math

def parse_user_input() -> typing.Tuple[typing.Union[typing.Dict[str, t",clips,utils.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\clips\testing\utils.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_6568\modified_utils.py,ollama/qwen3.5:9b,UNKNOWN,0.7710,UNKNOWN,0.7630,False,clips,0.8553,UNKNOWN,0.9432,True,clips,0.7142,UNKNOWN,0.7139,True,clips,0.9923,UNKNOWN,0.9911,True,8.1768,1.2725,0.8096,1.2725,0.4058,0.9833,0.6425,0.0007,0.6260,low,75.0000,0.0000,3,75.0000,UNKNOWN,strong_evasion,,batch=batch_type_hints_20260406_6568
type_hints_20260406_7a80,2026-04-06T20:28:55.621174,,type_hints,Systematically swap bare type names for their `typing.` prefixed counterparts in function signatures and variable annotations to disrupt model feature extraction. Maintain strict adherence to existing,clips,__init__12.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\clips\testing\__init__12.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_0ed4\modified___init__12.py,ollama/qwen3.5:9b,clips,1.0000,clips,1.0000,False,clips,1.0000,clips,1.0000,False,clips,0.8919,clips,0.8919,False,clips,1.0000,clips,1.0000,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,high,100.0000,100.0000,0,0.0000,clips,failed,,batch=batch_type_hints_20260406_0ed4
type_hints_20260406_d7e2,2026-04-06T20:29:40.769450,,type_hints,Systematically swap bare type names for their `typing.` prefixed counterparts in function signatures and variable annotations to disrupt model feature extraction. Maintain strict adherence to existing,clips,utils.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\clips\testing\utils.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_0ed4\modified_utils.py,ollama/qwen3.5:9b,UNKNOWN,0.7710,UNKNOWN,0.7933,False,clips,0.8553,UNKNOWN,0.8944,True,clips,0.7142,UNKNOWN,0.3993,True,clips,0.9923,UNKNOWN,0.5126,True,3.5586,0.6633,0.2200,0.6633,0.1417,0.5500,0.2821,0.0003,0.2944,medium,75.0000,0.0000,3,75.0000,UNKNOWN,strong_evasion,,batch=batch_type_hints_20260406_0ed4
type_hints_20260406_312a,2026-04-06T20:37:14.443037,,type_hints,"Modify every function in every file by adding or removing type annotations on parameters, return types, and variable assignments. Use `typing.X` and bare `X` types interchangeably while managing `typi",clips,01-database.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\clips\testing\01-database.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_fda9\modified_01-database.py,ollama/qwen3.5:9b,clips,0.9900,UNKNOWN,0.7500,True,clips,1.0000,UNKNOWN,0.9088,True,clips,0.8674,UNKNOWN,0.3002,True,clips,1.0000,UNKNOWN,0.9372,True,13.2847,1.3993,0.9790,1.3993,0.6684,2.2167,0.4859,0.0011,0.7318,low,100.0000,0.0000,4,100.0000,UNKNOWN,full_evasion,,batch=batch_type_hints_20260406_fda9
type_hints_20260406_ce6a,2026-04-06T20:37:28.941309,,type_hints,"Modify every function in every file by adding or removing type annotations on parameters, return types, and variable assignments. Use `typing.X` and bare `X` types interchangeably while managing `typi",clips,03-lemmata.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\clips\testing\03-lemmata.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_fda9\modified_03-lemmata.py,ollama/qwen3.5:9b,clips,1.0000,UNKNOWN,0.7485,True,clips,1.0000,UNKNOWN,0.6004,True,clips,0.9042,UNKNOWN,0.2789,True,clips,1.0000,UNKNOWN,0.9174,True,14.0841,1.4012,0.9816,1.4012,0.6739,1.4000,0.4576,0.0012,0.7321,low,100.0000,0.0000,4,100.0000,UNKNOWN,full_evasion,,batch=batch_type_hints_20260406_fda9
type_hints_20260406_eef5,2026-04-06T20:37:59.487505,,type_hints,"Modify every function in every file by adding or removing type annotations on parameters, return types, and variable assignments. Use `typing.X` and bare `X` types interchangeably while managing `typi",clips,04-tree.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\clips\testing\04-tree.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_fda9\modified_04-tree.py,ollama/qwen3.5:9b,clips,0.9950,clips,0.9650,False,clips,1.0000,clips,1.0000,False,clips,0.8804,clips,0.8054,False,clips,1.0000,clips,1.0000,False,2.1693,0.3291,0.0541,0.3291,0.0389,0.2917,0.1824,0.0002,0.1233,high,100.0000,100.0000,0,0.0000,clips,failed,,batch=batch_type_hints_20260406_fda9
type_hints_20260406_12f1,2026-04-06T20:38:18.598179,,type_hints,"Modify every function in every file by adding or removing type annotations on parameters, return types, and variable assignments. Use `typing.X` and bare `X` types interchangeably while managing `typi",clips,__init__12.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\clips\testing\__init__12.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_fda9\modified___init__12.py,ollama/qwen3.5:9b,clips,1.0000,UNKNOWN,0.7496,True,clips,1.0000,UNKNOWN,0.5622,True,clips,0.8919,UNKNOWN,0.2136,True,clips,1.0000,UNKNOWN,0.8629,True,18.7065,1.4114,0.9961,1.4114,0.6868,3.0333,0.3523,0.0016,0.7423,low,100.0000,0.0000,4,100.0000,UNKNOWN,full_evasion,,batch=batch_type_hints_20260406_fda9
type_hints_20260406_c8e2,2026-04-06T20:38:34.612859,,type_hints,"Modify every function in every file by adding or removing type annotations on parameters, return types, and variable assignments. Use `typing.X` and bare `X` types interchangeably while managing `typi",clips,utils.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\clips\testing\utils.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_fda9\modified_utils.py,ollama/qwen3.5:9b,UNKNOWN,0.7710,UNKNOWN,0.7430,False,clips,0.8553,UNKNOWN,0.6457,True,clips,0.7142,UNKNOWN,0.2851,True,clips,0.9923,UNKNOWN,0.6797,True,9.1484,1.3911,0.9676,1.3911,0.6526,0.6333,0.6846,0.0008,0.7221,low,75.0000,0.0000,3,75.0000,UNKNOWN,strong_evasion,,batch=batch_type_hints_20260406_fda9
type_hints_20260406_799d,2026-04-06T20:39:59.720709,,type_hints,Add or remove type annotations across all function parameters and return types to create variance without modifying the code structure. Interchange bare types and `typing.X` variants naturally based o,clips,01-database.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\clips\testing\01-database.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_1cb3\modified_01-database.py,ollama/qwen3.5:9b,clips,0.9900,clips,0.9800,False,clips,1.0000,clips,1.0000,False,clips,0.8674,clips,0.8652,False,clips,1.0000,clips,1.0000,False,0.2315,0.0819,0.0034,0.0819,0.0050,0.0417,0.0556,0.0000,0.0266,high,100.0000,100.0000,0,0.0000,clips,failed,,batch=batch_type_hints_20260406_1cb3
type_hints_20260406_789b,2026-04-06T20:41:38.884366,,type_hints,Add or remove type annotations across all function parameters and return types to create variance without modifying the code structure. Interchange bare types and `typing.X` variants naturally based o,clips,03-lemmata.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\clips\testing\03-lemmata.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_1cb3\modified_03-lemmata.py,ollama/qwen3.5:9b,clips,1.0000,clips,1.0000,False,clips,1.0000,clips,1.0000,False,clips,0.9042,clips,0.9026,False,clips,1.0000,clips,1.0000,False,0.2900,0.0826,0.0034,0.0826,0.0009,0.0167,0.0648,0.0000,0.0260,high,100.0000,100.0000,0,0.0000,clips,failed,,batch=batch_type_hints_20260406_1cb3
type_hints_20260406_b95f,2026-04-06T20:42:04.884631,,type_hints,Add or remove type annotations across all function parameters and return types to create variance without modifying the code structure. Interchange bare types and `typing.X` variants naturally based o,clips,04-tree.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\clips\testing\04-tree.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_1cb3\modified_04-tree.py,ollama/qwen3.5:9b,clips,0.9950,clips,0.9450,False,clips,1.0000,clips,1.0000,False,clips,0.8804,clips,0.8380,False,clips,1.0000,clips,1.0000,False,1.7118,0.2783,0.0387,0.2783,0.0329,0.2250,0.1332,0.0001,0.1021,high,100.0000,100.0000,0,0.0000,clips,failed,,batch=batch_type_hints_20260406_1cb3
type_hints_20260406_68a7,2026-04-06T20:42:44.343932,,type_hints,Add or remove type annotations across all function parameters and return types to create variance without modifying the code structure. Interchange bare types and `typing.X` variants naturally based o,clips,__init__12.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\clips\testing\__init__12.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_1cb3\modified___init__12.py,ollama/qwen3.5:9b,clips,1.0000,clips,0.9700,False,clips,1.0000,clips,1.0000,False,clips,0.8919,clips,0.8856,False,clips,1.0000,clips,1.0000,False,1.0763,0.2266,0.0257,0.2266,0.0217,0.2500,0.0939,0.0001,0.0805,high,100.0000,100.0000,0,0.0000,clips,failed,,batch=batch_type_hints_20260406_1cb3
type_hints_20260406_82b6,2026-04-06T20:44:14.376367,,type_hints,Add or remove type annotations across all function parameters and return types to create variance without modifying the code structure. Interchange bare types and `typing.X` variants naturally based o,clips,utils.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\clips\testing\utils.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_1cb3\modified_utils.py,ollama/qwen3.5:9b,UNKNOWN,0.7710,UNKNOWN,0.7761,False,clips,0.8553,clips,0.7689,False,clips,0.7142,UNKNOWN,0.6816,True,clips,0.9923,clips,0.9871,False,0.6571,0.2279,0.0260,0.2279,0.0233,0.0583,0.1654,0.0001,0.0809,high,75.0000,50.0000,1,25.0000,UNKNOWN,partial_evasion,,batch=batch_type_hints_20260406_1cb3
